location_id,longitude,latitude,start_date,start_time,weekday,duration,speed,name1,name2,name3,name4,name5,category1,category2,category3,category4,category5
114,121.477381338942,24.9578569625082,2020-09-12,14:51,7,0.0,-1.0,7-11 convenience store (member store light),土城光明街 老爹牛排,Louisa Coffee Tucheng Zhongyang,港式金城燒臘,Hilife,convenience_store,restaurant,cafe,restaurant,convenience_store
115,121.440898385549,24.9764439961863,2020-09-12,14:55,7,0.0,-1.0,McDonald's,蕪咖啡,蚤樂趣 土城/福仁店,Napoli,善淳藥師藥局,restaurant,cafe,home_goods_store,restaurant,pharmacy
116,121.440898385549,24.9764439961863,2020-09-12,14:55,7,0.0,-1.0,McDonald's,蕪咖啡,蚤樂趣 土城/福仁店,Napoli,善淳藥師藥局,restaurant,cafe,home_goods_store,restaurant,pharmacy
117,121.433527427737,24.9649564780057,2020-09-12,14:57,7,0.0,63.9599533081055,RT-Mart Tucheng,斑鳩的窩,National Petroleum Corporation,Sushi Express RT-Mart Tucheng,永安蔬食,supermarket,restaurant,gas_station,restaurant,restaurant
118,121.433527427737,24.9649564780057,2020-09-12,14:57,7,0.0,63.9599533081055,RT-Mart Tucheng,斑鳩的窩,National Petroleum Corporation,Sushi Express RT-Mart Tucheng,永安蔬食,supermarket,restaurant,gas_station,restaurant,restaurant
119,121.433527427737,24.9649564780057,2020-09-12,14:57,7,0.0,63.9599533081055,RT-Mart Tucheng,斑鳩的窩,National Petroleum Corporation,Sushi Express RT-Mart Tucheng,永安蔬食,supermarket,restaurant,gas_station,restaurant,restaurant
120,121.433527427737,24.9649564780057,2020-09-12,14:57,7,0.0,63.9599533081055,RT-Mart Tucheng,斑鳩的窩,National Petroleum Corporation,Sushi Express RT-Mart Tucheng,永安蔬食,supermarket,restaurant,gas_station,restaurant,restaurant
121,121.433527427737,24.9649564780057,2020-09-12,14:57,7,0.0,63.9599533081055,RT-Mart Tucheng,斑鳩的窩,National Petroleum Corporation,Sushi Express RT-Mart Tucheng,永安蔬食,supermarket,restaurant,gas_station,restaurant,restaurant
122,121.441657592808,24.9670268870743,2020-09-12,14:57,7,0.0,62.1950445954776,成業汽車 (鈑金.烤漆.保險理賠),洪昌紙器有限公司,納普司 台灣 新北店-naps shinpei,泓陞自動化科技有限公司,大墓公廟,car_repair,point_of_interest,car_repair,point_of_interest,place_of_worship
123,121.441657592808,24.9670268870743,2020-09-12,14:57,7,0.0,62.1950445954776,成業汽車 (鈑金.烤漆.保險理賠),洪昌紙器有限公司,納普司 台灣 新北店-naps shinpei,泓陞自動化科技有限公司,大墓公廟,car_repair,point_of_interest,car_repair,point_of_interest,place_of_worship
124,121.440311277641,24.9829524534835,2020-09-12,14:57,7,0.0,98.4806823575988,New Taipei City Bilingual High School,Yuteh Private Elementary School,CPC,城寶家俱,新家園沙發床墊工廠,secondary_school,primary_school,gas_station,furniture_store,furniture_store
125,121.440311277641,24.9829524534835,2020-09-12,14:57,7,0.0,98.4806823575988,New Taipei City Bilingual High School,Yuteh Private Elementary School,CPC,城寶家俱,新家園沙發床墊工廠,secondary_school,primary_school,gas_station,furniture_store,furniture_store
126,121.440311277641,24.9829524534835,2020-09-12,14:57,7,0.0,98.4806823575988,New Taipei City Bilingual High School,Yuteh Private Elementary School,CPC,城寶家俱,新家園沙發床墊工廠,secondary_school,primary_school,gas_station,furniture_store,furniture_store
127,121.440311277641,24.9829524534835,2020-09-12,14:57,7,0.0,98.4806823575988,New Taipei City Bilingual High School,Yuteh Private Elementary School,CPC,城寶家俱,新家園沙發床墊工廠,secondary_school,primary_school,gas_station,furniture_store,furniture_store
128,121.442067677046,24.9743744040714,2020-09-12,14:58,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,Napoli,胖魚無刺虱目魚,Cathay United Bank,convenience_store,cafe,restaurant,food,bank
129,121.449955474955,24.9709806258375,2020-09-12,15:05,7,0.0,116.154627606386,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Cathay United Bank,convenience_store,cafe,restaurant,library,bank
130,121.451556215527,24.9675350975534,2020-09-12,15:05,7,0.0,120.598500174978,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Cathay United Bank,convenience_store,cafe,restaurant,library,bank
131,121.449647953312,24.9692117378509,2020-09-12,15:05,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Cathay United Bank,convenience_store,cafe,restaurant,library,bank
132,121.449647953312,24.9692117378509,2020-09-12,15:05,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Cathay United Bank,convenience_store,cafe,restaurant,library,bank
133,121.456144457479,24.964796970549,2020-09-12,15:05,7,0.0,122.317756623016,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Cathay United Bank,convenience_store,cafe,restaurant,library,bank
134,121.456144457479,24.964796970549,2020-09-12,15:05,7,0.0,122.317756623016,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Cathay United Bank,convenience_store,cafe,restaurant,library,bank
135,121.442065851787,24.9743751132364,2020-09-12,15:06,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Cathay United Bank,convenience_store,cafe,restaurant,library,bank
136,121.442066334185,24.9743786553483,2020-09-12,15:08,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Cathay United Bank,convenience_store,cafe,restaurant,library,bank
137,121.442060397605,24.974378349307,2020-09-12,15:11,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Cathay United Bank,convenience_store,cafe,restaurant,library,bank
138,121.442048934306,24.9744128888136,2020-09-12,15:14,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,Cathay United Bank,麥味登(土城太陽店),convenience_store,cafe,restaurant,bank,restaurant
139,121.443995648243,24.9768061758165,2020-09-12,15:16,7,0.0,0.0,員林停車場,Three Full 找3飽,新寶寶紅豆餅,拉亞漢堡 土城員林,貝思特早午餐,parking,restaurant,food,restaurant,restaurant
140,121.443995648243,24.9768061758165,2020-09-12,15:16,7,0.0,0.0,員林停車場,Three Full 找3飽,新寶寶紅豆餅,拉亞漢堡 土城員林,貝思特早午餐,parking,restaurant,food,restaurant,restaurant
141,121.443995648243,24.9768061758165,2020-09-12,15:16,7,0.0,0.0,員林停車場,Three Full 找3飽,新寶寶紅豆餅,拉亞漢堡 土城員林,貝思特早午餐,parking,restaurant,food,restaurant,restaurant
142,121.441251582134,24.9732815845153,2020-09-12,15:17,7,0.0,0.0,員林停車場,Three Full 找3飽,新寶寶紅豆餅,拉亞漢堡 土城員林,貝思特早午餐,parking,restaurant,food,restaurant,restaurant
143,121.441889430384,24.9740247387271,2020-09-12,15:17,7,0.0,0.0,員林停車場,Three Full 找3飽,新寶寶紅豆餅,拉亞漢堡 土城員林,貝思特早午餐,parking,restaurant,food,restaurant,restaurant
144,121.44206042724,24.9743726078001,2020-09-12,15:17,7,0.0,-1.0,7-11 convenience store (member store light),Louisa Coffee Tucheng Zhongyang,土城光明街 老爹牛排,New Taipei City Library Tucheng Branch,Cathay United Bank,convenience_store,cafe,restaurant,library,bank
145,121.442534251165,24.9739785022201,2020-09-12,15:39,7,0.0,0.748321235179896,阿水紅茶冰,New Taipei City Library Tucheng Branch,Louisa Coffee Tucheng Zhongyang,麥味登(土城太陽店),土城光明街 老爹牛排,point_of_interest,library,cafe,restaurant,restaurant
146,121.443171144306,24.9732815439641,2020-09-12,15:47,7,0.0,1.14111125430938,YouBike,Jincheng Park,Tucheng Art Hall,土城區公有和平停車場,Xinbeishituchengqutucheng Elementary School,point_of_interest,park,point_of_interest,parking,primary_school
147,121.449832615709,24.9811805537058,2020-09-12,16:03,7,0.0,-1.0,田納州咖啡坊,準提精舍,皇翔快樂花園,MUKAVA 牧卡瓦睡眠館（晚上6點過後及週日可預約）,101文具天堂 （土城明德店）,cafe,place_of_worship,point_of_interest,home_goods_store,point_of_interest
148,121.457001814846,24.9917354119517,2020-09-12,16:05,7,0.0,-1.0,紅扳手iPhone維修中心(土城),Jincheng Park,Tucheng Station,土城區公有和平停車場,YouBike,point_of_interest,park,subway_station,parking,point_of_interest
149,121.457001814846,24.9917354119517,2020-09-12,16:05,7,0.0,-1.0,紅扳手iPhone維修中心(土城),Jincheng Park,Tucheng Station,土城區公有和平停車場,YouBike,point_of_interest,park,subway_station,parking,point_of_interest
150,121.457585737095,24.9925951142198,2020-09-12,16:06,7,0.0,-1.0,TOYOTA 板橋營業所,連豐 洗車鍍膜,GIANT捷安特-捷華單車 自行車&電動車專賣店,現殺霸味薑母鴨,Xinyi Park,car_dealer,car_wash,bicycle_store,restaurant,park
151,121.459098657256,25.0083931109653,2020-09-12,16:09,7,0.0,-1.0,板橋農會超市,府中景觀陸橋（板橋遊龍）,bb.q CHICKEN 韓式炸雞,這一鍋 板橋府中殿,板農活力超市,supermarket,tourist_attraction,restaurant,restaurant,supermarket
152,121.459098657256,25.0083931109653,2020-09-12,16:09,7,0.0,-1.0,板橋農會超市,府中景觀陸橋（板橋遊龍）,bb.q CHICKEN 韓式炸雞,這一鍋 板橋府中殿,板農活力超市,supermarket,tourist_attraction,restaurant,restaurant,supermarket
153,121.462301829133,25.0133107136406,2020-09-12,16:15,7,0.0,-1.0,Banqiao Station,板橋車站公務專用停車場,Panchiao Wanping Park,YouBike,板橋農會,subway_station,parking,park,point_of_interest,store
154,121.462301829133,25.0133107136406,2020-09-12,16:15,7,0.0,-1.0,Banqiao Station,板橋車站公務專用停車場,Panchiao Wanping Park,YouBike,板橋農會,subway_station,parking,park,point_of_interest,store
155,121.462782026983,25.0141946882185,2020-09-12,16:18,7,0.0,-1.0,Banqiao Station,板橋車站站前廣場,Banqiao Station,Rakumenya Banqiao Restaurant,ABC-MART 板橋環球店,subway_station,park,train_station,restaurant,shoe_store
156,121.462711646377,25.0143372943004,2020-09-12,16:19,7,0.0,-1.0,Banqiao Station,板橋車站站前廣場,Banqiao Station,涓豆腐 板橋環球店,Rakumenya Banqiao Restaurant,subway_station,park,train_station,restaurant,restaurant
157,121.46390123442,25.0140574040748,2020-09-12,16:20,7,0.0,-1.0,Banqiao Station,Starbucks,Yannick,The Chips美式餐廳,Rakumenya Banqiao Restaurant,train_station,cafe,bakery,restaurant,restaurant
158,121.464798086825,25.0135904038626,2020-09-12,16:22,7,0.0,0.955691099166859,口渴吃炸雞,崧匠燒鳥屋台,布娜飛比利時餐酒館bravobeer(板橋縣民廣場店)新北耶誕城,鮨不凡和風料理,YouBike微笑單車 板橋服務中心,restaurant,restaurant,bar,restaurant,travel_agency
159,121.46578070441,25.0133821165244,2020-09-12,16:24,7,0.0,1.50056118938033,New Taipei City Government,Yulon Energy Charging Station,布娜飛比利時餐酒館bravobeer(板橋縣民廣場店)新北耶誕城,嘟嘟房縣民廣場站停車場,YouBike微笑單車 板橋服務中心,city_hall,point_of_interest,bar,parking,travel_agency
160,121.466659112457,25.0129479770799,2020-09-12,16:25,7,0.0,0.565085289092741,Mega 50 Catering and banquet - Asia 49 Asian Cuisine & Lounge,Mega 50 catering and banquet --50 floor cafe,望月樓,Din Tai Fung Mega City Restaurant,PALLADIUM 直營門市-板橋大遠百,restaurant,restaurant,restaurant,restaurant,shoe_store
161,121.467206910042,25.0126669533211,2020-09-12,16:27,7,0.0,0.704484049670271,Mega 50 Catering and banquet - Asia 49 Asian Cuisine & Lounge,Mega 50 catering and banquet --50 floor cafe,望月樓,PALLADIUM 直營門市-板橋大遠百,瀧 鍋物製造所,restaurant,restaurant,restaurant,shoe_store,restaurant
162,121.467614164173,25.0126730475317,2020-09-12,16:28,7,0.0,1.13813013951731,Mega 50 Catering and banquet - Asia 49 Asian Cuisine & Lounge,Mega 50 Catering and banquet - Ding Ding Ballroom,New Taipei City Hall(Zhongshan Rd.),DBS Bank Xinzhan Branch,Din Tai Fung Mega City Restaurant,restaurant,point_of_interest,transit_station,bank,restaurant
163,121.468347309419,25.0132825581247,2020-09-12,16:29,7,0.0,0.679060803173029,新北市政府都市更新處,八八食堂,新都廳,板橋親子館,Family Mart convenience store,point_of_interest,restaurant,point_of_interest,point_of_interest,convenience_store
164,121.467625920543,25.0126612934808,2020-09-12,18:14,7,0.0,0.516645224128522,Mega 50 Catering and banquet - Asia 49 Asian Cuisine & Lounge,鹿兒島燒肉專賣店 板橋新板店,Mega 50 catering and banquet --50 floor cafe,New Taipei City Hall(Zhongshan Rd.),望月樓,restaurant,restaurant,restaurant,transit_station,restaurant
165,121.466612849264,25.012707431656,2020-09-12,18:18,7,0.0,1.15945270657679,Mega 50 Catering and banquet - Asia 49 Asian Cuisine & Lounge,New Taipei City Government,Mega 50 catering and banquet --50 floor cafe,YouBike,望月樓,restaurant,city_hall,restaurant,point_of_interest,restaurant
166,121.465693569901,25.0131045478348,2020-09-12,18:20,7,0.0,0.871193309317058,New Taipei City Government,新北市政府 市民廣場 兒童藝術節,布娜飛比利時餐酒館bravobeer(板橋縣民廣場店)新北耶誕城,Yulon Energy Charging Station,崧匠燒鳥屋台,city_hall,museum,bar,point_of_interest,restaurant
167,121.464783502436,25.0134671856911,2020-09-12,18:21,7,0.0,0.683054587917289,崧匠燒鳥屋台,口渴吃炸雞,布娜飛比利時餐酒館bravobeer(板橋縣民廣場店)新北耶誕城,鮨不凡和風料理,YouBike微笑單車 板橋服務中心,restaurant,restaurant,bar,restaurant,travel_agency
168,121.463586416188,25.0137894507792,2020-09-12,18:23,7,0.0,-1.0,Banqiao Station,Yannick,Rakumenya Banqiao Restaurant,Starbucks,魷魚大叔UNCLES 雷雨店,train_station,bakery,restaurant,cafe,restaurant
169,121.462721440354,25.0143367165766,2020-09-12,18:31,7,0.0,-1.0,Banqiao Station,板橋車站站前廣場,Banqiao Station,Rakumenya Banqiao Restaurant,板橋車站公務專用停車場,subway_station,park,train_station,restaurant,parking
170,121.466971893088,25.0213924536444,2020-09-12,18:36,7,0.0,-1.0,樂遊家戶外旅遊專賣店,Watsons,萬岳新埔運動體驗店,新埔鎖匙刻印行,秀羽素食館,shoe_store,pharmacy,point_of_interest,locksmith,restaurant
171,121.466971893088,25.0213924536444,2020-09-12,18:36,7,0.0,-1.0,樂遊家戶外旅遊專賣店,Watsons,萬岳新埔運動體驗店,新埔鎖匙刻印行,秀羽素食館,shoe_store,pharmacy,point_of_interest,locksmith,restaurant
172,121.467552702447,25.0223400717677,2020-09-12,18:37,7,0.0,-1.0,Xin Bu Market,KFC Xinpu,初牛 板橋新埔店,『 兩餐 』두끼韓國年糕火鍋吃到飽-板橋店,老蔡水煎包 新埔店,point_of_interest,restaurant,restaurant,restaurant,restaurant
173,121.468358774159,25.0236556459238,2020-09-12,18:38,7,0.0,-1.0,Xin Bu Market,【烘焙DIY】自己做 烘焙聚樂部(新北板橋店),Xinpu Station,Tokiya MRT Xinpu Station,『 兩餐 』두끼韓國年糕火鍋吃到飽-板橋店,point_of_interest,bakery,subway_station,restaurant,restaurant
174,121.471409515309,25.0286367619891,2020-09-12,18:38,7,0.0,-1.0,Formosa Oil,cafe noote—板橋寵物友善咖啡廳|簡約風咖啡廳|文青咖啡廳|藝文咖啡廳|單品咖啡推薦|藝術咖啡廳推薦,Ikari Coffee,Carrefour Market Banqiao Wenhua Store,YouBike,gas_station,cafe,cafe,supermarket,point_of_interest
175,121.472649816219,25.0303299317771,2020-09-12,18:38,7,0.0,-1.0,網腳,江原道韓國料理,Louisa Coffee 路易．莎咖啡 板橋江子翠店,9% 酒趴串燒Restaurant&Bar,網壹電競-江翠店,point_of_interest,restaurant,cafe,bar,point_of_interest
176,121.472649816219,25.0303299317771,2020-09-12,18:38,7,0.0,-1.0,網腳,江原道韓國料理,Louisa Coffee 路易．莎咖啡 板橋江子翠店,9% 酒趴串燒Restaurant&Bar,網壹電競-江翠店,point_of_interest,restaurant,cafe,bar,point_of_interest
177,121.472141425728,25.0300866603373,2020-09-12,18:39,7,0.0,-1.0,金磚烤鴨板橋店,YouBike,Ikari Coffee,Teishoku 8 Banqiao Jiangcui Restaurant,Carrefour Market Banqiao Wenhua Store,restaurant,point_of_interest,cafe,restaurant,supermarket
178,121.473277204757,25.0310928635014,2020-09-12,18:40,7,0.0,-1.0,Louisa Coffee 路易．莎咖啡 板橋江子翠店,網腳,Bank of Pansin,網壹電競-江翠店,義美江子翠門市,cafe,point_of_interest,bank,point_of_interest,grocery_or_supermarket
179,121.47409813798,25.0316010109491,2020-09-12,18:42,7,0.0,0.877240188331657,剝骨鵝肉,Fumanmianbaohuayuan-Jiangzicui Station,Jiangcui Elementary School,Hilife,Family Mart,restaurant,bakery,primary_school,convenience_store,convenience_store
180,121.4758974,25.0332124,2020-09-12,18:42,7,0.0,0.877240188331657,home ,2,,,,home,entering myPlace,,,
181,121.475103672801,25.0316470817599,2020-09-12,18:43,7,0.0,1.20508387862826,八方雲集仁化店,Family Mart,杓口豆花,Banqiao Jiangcui Post Office,好鄰居生活百貨-板橋江子翠店 便宜 快速 購物 推薦 兒童 304 餐具 旅遊 整理 商品 五金 哪裡買,restaurant,convenience_store,point_of_interest,post_office,grocery_or_supermarket
182,121.475585089041,25.0324466673604,2020-09-12,18:44,7,0.0,1.3563523582651,江翠小館,滙豐汽車板橋營業所,小喬新疆羊肉串,潮粥府沙鍋粥,大吃小算小吃店,restaurant,car_dealer,restaurant,restaurant,restaurant
183,121.476483095501,25.0329162850286,2020-09-12,18:47,7,0.0,-1.0,小喬新疆羊肉串,輕丼,7-Eleven,Vespa偉士牌新北板橋旗艦店,7-Eleven,restaurant,restaurant,convenience_store,point_of_interest,convenience_store
184,121.475491603402,25.0327219314184,2020-09-12,18:47,7,0.0,-1.0,江翠小館,Masala Zone Indian Restaurant,滙豐汽車板橋營業所,7-Eleven,潮粥府沙鍋粥,restaurant,restaurant,car_dealer,convenience_store,restaurant
185,121.476790365375,25.0344626153952,2020-09-12,18:56,7,0.0,-1.0,雲南燒烤,山尚碳燒羊肉爐-板橋店,辰祐汽車音響有限公司,PetPark,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",restaurant,restaurant,electronics_store,pet_store,liquor_store
186,121.476790365375,25.0344626153952,2020-09-12,18:56,7,0.0,-1.0,雲南燒烤,山尚碳燒羊肉爐-板橋店,辰祐汽車音響有限公司,PetPark,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",restaurant,restaurant,electronics_store,pet_store,liquor_store
187,121.475764108588,25.0331213311887,2020-09-12,18:56,7,0.0,-1.0,馬達加斯加動物醫院,Masala Zone Indian Restaurant,Vespa偉士牌新北板橋旗艦店,Hilife,潮粥府沙鍋粥,veterinary_care,restaurant,point_of_interest,convenience_store,restaurant
188,121.475174865828,25.0323253165211,2020-09-12,20:25,7,0.0,-1.0,滙豐汽車板橋營業所,江翠小館,潮粥府沙鍋粥,Masala Zone Indian Restaurant,聞香下馬專業炭烤,car_dealer,restaurant,restaurant,restaurant,restaurant
189,121.476519174564,25.0341177982988,2020-09-12,20:30,7,0.0,-1.0,PetPark,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",雲南燒烤,台灣山野樂活協會,Itabashi Animal Hospital,pet_store,liquor_store,restaurant,point_of_interest,veterinary_care
190,121.475603124465,25.0328079600598,2020-09-12,20:30,7,0.0,-1.0,江翠小館,Masala Zone Indian Restaurant,滙豐汽車板橋營業所,Hilife,潮粥府沙鍋粥,restaurant,restaurant,car_dealer,convenience_store,restaurant
191,121.476707401811,25.0343645821521,2020-09-12,21:31,7,0.0,-1.0,雲南燒烤,山尚碳燒羊肉爐-板橋店,PetPark,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",大胖魷魚羹,restaurant,restaurant,pet_store,liquor_store,restaurant
192,121.475857058604,25.0331808382326,2020-09-12,21:32,7,0.0,-1.0,馬達加斯加動物醫院,Masala Zone Indian Restaurant,小喬新疆羊肉串,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",Joy English,veterinary_care,restaurant,restaurant,liquor_store,point_of_interest
193,121.475226305948,25.0323740930488,2020-09-12,21:37,7,0.0,-1.0,潮粥府沙鍋粥,Masala Zone Indian Restaurant,7-Eleven,江翠小館,滙豐汽車板橋營業所,restaurant,restaurant,convenience_store,restaurant,car_dealer
194,121.476018155064,25.0329481412089,2020-09-12,21:42,7,0.0,5.06279353974211,小喬新疆羊肉串,Masala Zone Indian Restaurant,好鄰居生活百貨-板橋江子翠店 便宜 快速 購物 推薦 兒童 304 餐具 旅遊 整理 商品 五金 哪裡買,新北市板橋區公所文翠里辦公處,7-Eleven,restaurant,restaurant,grocery_or_supermarket,point_of_interest,convenience_store
195,121.475204172138,25.0323391148743,2020-09-12,21:46,7,0.0,-1.0,潮粥府沙鍋粥,Masala Zone Indian Restaurant,7-Eleven,滙豐汽車板橋營業所,音。為你 amyca 咖啡,restaurant,restaurant,convenience_store,car_dealer,cafe
196,121.475963124247,25.0333434657521,2020-09-12,22:00,7,0.0,-1.0,馬達加斯加動物醫院,Vespa偉士牌新北板橋旗艦店,7-Eleven,Hilife,小喬新疆羊肉串,veterinary_care,point_of_interest,convenience_store,convenience_store,restaurant
197,121.475490850707,25.0325217365695,2020-09-12,22:15,7,0.0,-1.0,江翠小館,7-Eleven,小喬新疆羊肉串,Masala Zone Indian Restaurant,潮粥府沙鍋粥,restaurant,convenience_store,restaurant,restaurant,restaurant
198,121.476725114652,25.0344664773054,2020-09-12,22:59,7,0.0,-1.0,山尚碳燒羊肉爐-板橋店,雲南燒烤,PetPark,Align Global Corporation,辰祐汽車音響有限公司,restaurant,restaurant,pet_store,point_of_interest,electronics_store
199,121.477418898258,25.0354241160325,2020-09-12,23:00,7,0.0,-1.0,Crazy FUN buffet car wash,龍一駕訓班 （機車班）,鉅陞河藍湾接待中心,雲南燒烤,PetPark,car_wash,point_of_interest,point_of_interest,restaurant,pet_store
200,121.47555148912,25.0327665033411,2020-09-12,23:00,7,0.0,-1.0,江翠小館,小喬新疆羊肉串,7-Eleven,Masala Zone Indian Restaurant,潮粥府沙鍋粥,restaurant,restaurant,convenience_store,restaurant,restaurant
201,121.476472960524,25.0341677898981,2020-09-12,23:02,7,0.0,-1.0,PetPark,雲南燒烤,帝王食補 華江店/薑母鴨/美食/火鍋/餐廳/晚餐,山尚碳燒羊肉爐-板橋店,Huajiang Bridge,pet_store,restaurant,restaurant,restaurant,transit_station
202,121.475310362473,25.0326334666196,2020-09-12,23:02,7,0.0,-1.0,江翠小館,7-Eleven,小喬新疆羊肉串,Masala Zone Indian Restaurant,滙豐汽車板橋營業所,restaurant,convenience_store,restaurant,restaurant,car_dealer
203,121.475574452435,25.0326579161428,2020-09-12,23:27,7,0.0,-1.0,江翠小館,7-Eleven,Masala Zone Indian Restaurant,小喬新疆羊肉串,潮粥府沙鍋粥,restaurant,convenience_store,restaurant,restaurant,restaurant
204,121.475574452435,25.0326579161428,2020-09-12,23:27,7,0.0,-1.0,江翠小館,7-Eleven,Masala Zone Indian Restaurant,小喬新疆羊肉串,潮粥府沙鍋粥,restaurant,convenience_store,restaurant,restaurant,restaurant
205,121.476526983297,25.034069086268,2020-09-12,23:53,7,0.0,-1.0,PetPark,雲南燒烤,Huajiang Bridge,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",山尚碳燒羊肉爐-板橋店,pet_store,restaurant,transit_station,liquor_store,restaurant
206,121.475724189684,25.03329060377,2020-09-12,23:53,7,0.0,-1.0,馬達加斯加動物醫院,Masala Zone Indian Restaurant,小喬新疆羊肉串,德泰彈簧床&MySide Taiwan - 新北板橋門市,Vespa偉士牌新北板橋旗艦店,veterinary_care,restaurant,restaurant,furniture_store,point_of_interest
207,121.475687434394,25.0320920445455,2020-09-13,00:09,1,0.0,-1.0,小喬新疆羊肉串,Family Mart,聞香下馬專業炭烤,明德中醫診所,一番町日式居酒屋,restaurant,convenience_store,restaurant,doctor,restaurant
208,121.475546000194,25.0330006148269,2020-09-13,00:23,1,0.0,-1.0,Masala Zone Indian Restaurant,江翠小館,潮粥府沙鍋粥,7-Eleven,馬達加斯加動物醫院,restaurant,restaurant,restaurant,convenience_store,veterinary_care
209,121.474709265919,25.032155428045,2020-09-13,01:02,1,0.0,-1.0,滙豐汽車板橋營業所,潮粥府沙鍋粥,7-Eleven,Masala Zone Indian Restaurant,Family Mart,car_dealer,restaurant,convenience_store,restaurant,convenience_store
210,121.475543483026,25.0327152387778,2020-09-13,01:03,1,0.0,-1.0,江翠小館,7-Eleven,Masala Zone Indian Restaurant,潮粥府沙鍋粥,小喬新疆羊肉串,restaurant,convenience_store,restaurant,restaurant,restaurant
211,121.476714280877,25.0343817862025,2020-09-13,01:31,1,0.0,-1.0,山尚碳燒羊肉爐-板橋店,PetPark,雲南燒烤,台灣山野樂活協會,辰祐汽車音響有限公司,restaurant,pet_store,restaurant,point_of_interest,electronics_store
212,121.475968032691,25.0329082643394,2020-09-13,01:31,1,0.0,-1.0,小喬新疆羊肉串,7-Eleven,Masala Zone Indian Restaurant,Family Mart,Hilife,restaurant,convenience_store,restaurant,convenience_store,convenience_store
213,121.475064986784,25.0324259574353,2020-09-13,01:36,1,0.0,-1.0,江翠小館,7-Eleven,潮粥府沙鍋粥,滙豐汽車板橋營業所,Masala Zone Indian Restaurant,restaurant,convenience_store,restaurant,car_dealer,restaurant
214,121.47585152649,25.0332375962018,2020-09-13,02:16,1,0.0,-1.0,馬達加斯加動物醫院,Masala Zone Indian Restaurant,潮粥府沙鍋粥,7-Eleven,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",veterinary_care,restaurant,restaurant,convenience_store,liquor_store
215,121.475347626769,25.0323186450812,2020-09-13,02:27,1,0.0,5.28375196695061,江翠小館,7-Eleven,小喬新疆羊肉串,Family Mart,潮粥府沙鍋粥,restaurant,convenience_store,restaurant,convenience_store,restaurant
216,121.475771701383,25.0331363059303,2020-09-13,02:29,1,0.0,3.69894420543002,馬達加斯加動物醫院,Masala Zone Indian Restaurant,7-Eleven,潮粥府沙鍋粥,滑冰世界運動用品,veterinary_care,restaurant,convenience_store,restaurant,point_of_interest
217,121.47517631935,25.0323672691929,2020-09-13,02:58,1,0.0,5.2678679507738,江翠小館,7-Eleven,潮粥府沙鍋粥,Masala Zone Indian Restaurant,滙豐汽車板橋營業所,restaurant,convenience_store,restaurant,restaurant,car_dealer
218,121.475918103632,25.0329778736442,2020-09-13,03:10,1,0.0,2.02873970102573,7-Eleven,Masala Zone Indian Restaurant,小喬新疆羊肉串,馬達加斯加動物醫院,潮粥府沙鍋粥,convenience_store,restaurant,restaurant,veterinary_care,restaurant
219,121.47563154684,25.0321014055298,2020-09-13,03:33,1,0.0,6.7394901490949,小喬新疆羊肉串,Family Mart,7-Eleven,聞香下馬專業炭烤,明德中醫診所,restaurant,convenience_store,convenience_store,restaurant,doctor
220,121.475649025082,25.033389033204,2020-09-13,03:36,1,0.0,8.68420083197481,馬達加斯加動物醫院,潮粥府沙鍋粥,"Drinks Wines & Spirits Co., Ltd Banqiao Branch",Vespa偉士牌新北板橋旗艦店,Flash Sports 武術運動館 板橋館,veterinary_care,restaurant,liquor_store,point_of_interest,gym
